id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
192,dietamix1967,Tu macie krótkie streszczenie wczorajszego programu jeżeli nie będzie rozliczeń nie będzie niczego ludzie nie pójdą na wybory i tłumaczenie że 2 lata nie dało się nic zrobić nie przemawia do nas niestety @Platforma_org @donaldtusk,0,12,1,13,18-10-25,230,35,,https://nitter.net/dietamix1967/status/1979393606961000711#m
193,IreneuszMasz,To teatr polityczny. Nie chodzę na wybory i czekam kiedy Nawrocki poda Onet do sądu jak zapowiadał.,0,0,0,0,18-10-25,99,17,,https://nitter.net/IreneuszMasz/status/1979514524748132625#m
194,EdoMarcin,"Gdyby wybory odbyły się już pojutrze, na kogo oddałbyś swój jeden jedyny, jakże cenny głos? 🤔",6,353,74,433,17-10-25,93,16,,https://nitter.net/EdoMarcin/status/1979238921444757944#m
195,JERZYWICICKI,I o tym były te wybory..,0,0,1,1,18-10-25,24,6,,https://nitter.net/JERZYWICICKI/status/1979514219495121346#m
196,Stan0457,"Premier takie słowa ? Wstyd i hańba a gdzie praworządność co ja głosisz ? Terrorysta jest terrorystą i tyle . A wspieranie terroryzmu jest ścigane z urządu przez trybunał międzynarodowy ! Czy się mylę ? A może znów działa wasz system , nie wygrał nasz to unieważniamy wybory",0,0,0,0,18-10-25,274,48,,https://nitter.net/Stan0457/status/1979514128898441549#m
197,W_Komarzynski,"Prawdopodobnie nadal nie wie, dlaczego przegrał wybory na Prezydenta RP, Zwierzchnika Sił Zbrojnych...",0,6,0,6,18-10-25,102,13,,https://nitter.net/W_Komarzynski/status/1979484646237724773#m
198,JerryZimowy,"Ktoś się dziwi, że kurdupel wygrał wybory prezydenckie kibolem, który podpierdolił chałupę najebanemu dziadkowi? On wygrałby wybory, gdyby nawet wystawił Giertycha razem z siodłem…. Smutny obraz.",6,34,44,84,17-10-25,195,26,,https://nitter.net/JerryZimowy/status/1979260930132185234#m
199,DydyDanDan,Ludzie. Tak. Władza jednak oszukuje jak może by nie dać się oderwać od koryta. To nie są równe wybory.,0,0,0,0,18-10-25,102,19,,https://nitter.net/DydyDanDan/status/1979513722583359821#m
200,Vvmmwb,"Obiektywnie tak. Poniosła tragiczną odpowiedzialność, za swe wybory. Problem polega też na tym, że pewnie głosowała i popierała fundowanie gości, innym którzy tego nie chcieli. Czyli była pośrednio współwinna krzywd, jakie tym ludziom się wydarzyły przez nich.",0,0,0,0,18-10-25,260,37,,https://nitter.net/Vvmmwb/status/1979513701183951067#m
201,00surykatek00,O to były wybory. O to były marsze z piorunkami. O to były hucpy z pizzami i śpiworami na granicy. Można tak mnożyć dalej.,0,0,0,0,18-10-25,122,24,,https://nitter.net/00surykatek00/status/1979513415698731279#m
202,czardam,"Wiadomo, to wina wyborców, że Donald Tusk przegra kolejne wybory. To nie wina Jego nieudolności w rządzeniu, nieróbstwa, niedotrzymywania obietnic i partaczenia sprawy za sprawą - to wina ludzi, którzy przez te wszystkie Jego porażki na niego NIE zagłosują 🤡 Odklejka mocna",1,9,5,15,18-10-25,273,42,,https://nitter.net/czardam/status/1979477421935226967#m
203,TenPolityk,Co łączy @JanSpiewak i @DominikaLasota1 ? #wybory #sonda,0,2,0,2,18-10-25,56,8,,https://nitter.net/TenPolityk/status/1979508853042716903#m
204,JerryZimowy,"Ktoś się dziwi, że kurdupel wygrał wybory prezydenckie kibolem, który podpierdolił chałupę najebanemu dziadkowi? On wygrałby wybory, gdyby nawet wystawił Giertycha razem z siodłem…. Smutny obraz.",6,34,44,84,17-10-25,195,26,,https://nitter.net/JerryZimowy/status/1979260930132185234#m
205,W_Komarzynski,"Prawdopodobnie nadal nie wie, dlaczego przegrał wybory na Prezydenta RP, Zwierzchnika Sił Zbrojnych...",0,6,0,6,18-10-25,102,13,,https://nitter.net/W_Komarzynski/status/1979484646237724773#m
206,RafalzKrakowa,Wybory w 2027 na bank przegracie.,0,0,0,0,18-10-25,33,6,,https://nitter.net/RafalzKrakowa/status/1979517359330058383#m
207,Lucy89359085,"Dlatego przegraliście wybory i będziecie przegrywać wszystkie następne, chyba że Ukraińcom w Polsce przyznacie prawa wyborcze, ale oni zagłosują na PO.",0,0,0,0,18-10-25,151,21,,https://nitter.net/Lucy89359085/status/1979517339533004909#m
208,NigdyWiecejPiS,"Jeżeli potwierdzą się informacje, jakie dostałem na temat planu Donalda Tuska na najbliższe wybory, to możecie spać spokojnie - pisowcy już nigdy więcej nie napadną na Polskę.",6,151,185,342,17-10-25,175,27,,https://nitter.net/NigdyWiecejPiS/status/1979220169642672521#m
209,JurekDederko,"Zandberg to nierób I wywrotowiec ,któremu najbliżej do Białorusi . Przez niego przegraliśmy 3 cie kolejne wybory. Kto go opłaca ?",0,0,0,0,18-10-25,129,21,,https://nitter.net/JurekDederko/status/1979516925383266725#m
210,EdoMarcin,"Gdyby wybory odbyły się już pojutrze, na kogo oddałbyś swój jeden jedyny, jakże cenny głos? 🤔",6,353,74,433,17-10-25,93,16,,https://nitter.net/EdoMarcin/status/1979238921444757944#m
211,groszek_pan,Odbyły się te wybory bo mogłem przeoczyć?,0,0,0,0,18-10-25,41,7,,https://nitter.net/groszek_pan/status/1979516257503195215#m
212,Hydroman11234,1. Mysle ze gdyby maz zarabial tyle ze kobieta nie musialaby chodzic do pracy to wiele by na to poszlo. 2. Nie rzad nie zmusi kobiet do zostania w domu. Rzady w polsce sa na tyle nieudolne ze nie spowoduja zmian kulututowych szczegolnie ze wybory sa co 4 lata.,0,0,0,0,18-10-25,260,49,,https://nitter.net/Hydroman11234/status/1979516199534010377#m
213,IreneuszMasz,Nie oglądam Solarnej . Herbert opisał tak ludzi w Potędze smaku. Nie chodzę na wybory jakby co. ..Mnie drażni chamstwo i manipulacja.,0,0,0,0,18-10-25,133,22,,https://nitter.net/IreneuszMasz/status/1979516172388475323#m
214,Bartq_,"Wracając do rozmowy premiera @donaldtusk u #WojewódzkiKędzierski – to chyba najbardziej arogancka wypowiedź premiera, jaką słyszałem. Obiecałem Wam gruszki na wierzbie, a dostaliście liście. Ale to Wy będziecie współwinni, jeśli przegramy kolejne wybory. Odpowiedzialny człowiek uderzyłby się w pierś i przyznał, że zawiódł. A nie tłumaczył, że zrealizował 30 ze 100 obietnic, bo „nie głosowała na niego cała Polska”. To arogancja najgorszego sortu – w stylu Kaczyńskiego. Milczcie, nie przeszkadzajcie, jesteście potrzebni tylko przy urnach.",0,6,9,15,18-10-25,542,75,,https://nitter.net/Bartq_/status/1979470145522213013#m
215,TwiterowyByt,"I dlatego przerżniecie wybory. Mamy już dosyć świętych krów ukraińskich, którym wszystko wolno.",0,0,0,0,18-10-25,95,13,,https://nitter.net/TwiterowyByt/status/1979515818846159169#m
216,czardam,"Wiadomo, to wina wyborców, że Donald Tusk przegra kolejne wybory. To nie wina Jego nieudolności w rządzeniu, nieróbstwa, niedotrzymywania obietnic i partaczenia sprawy za sprawą - to wina ludzi, którzy przez te wszystkie Jego porażki na niego NIE zagłosują 🤡 Odklejka mocna",1,9,5,15,18-10-25,273,42,,https://nitter.net/czardam/status/1979477421935226967#m
217,XRP_AUTISMO,"Przecież on nic nie odpierdala, to są po prostu świadome wybory finansowe",0,0,1,1,18-10-25,73,12,,https://nitter.net/XRP_AUTISMO/status/1979515164958380260#m
218,SybiKyme,"Mam nadzieję, że to już wszyscy klakierzy za banem. Dlaczego każdy, kto ma jakiekolwiek zastrzeżenia do władzuni, jest z gruntu zły i trzeba go spałować? Do fanatyków- chcecie wygrać następne wybory nie zmuszając polityków do zmiany? Musicie „spałować” zawiedzionych i zdemobilizowanych w terenie. Na razie to jesteście podróbkami „Bąkiewicza” w SM. Malo tego pałujecie swoich i przekonanych do głosowania. Taki sukcesik;) Generalnie smutne. Politycy nie są od przyjmowania hołdów tylko od zapieprzania za nasze pieniądze w ramach spełniania obietnic wyborczych. Mają ludzi, struktury i pieniądze. Wyborcy są od patrzenia władzy na ręce.",0,0,0,0,18-10-25,637,92,,https://nitter.net/SybiKyme/status/1979515082691473655#m
219,ZbigSiedlewski,A kiedy są wybory?,0,0,0,0,18-10-25,18,4,,https://nitter.net/ZbigSiedlewski/status/1979514879196172428#m
220,JkmMikke,"Bzdura! Jest dokładnie odwrotnie. JE Ksawery Milei jest oskarżany o tępienie gender, LGBTQZ i feministek. 26-X są tam wybory i sieje się anty-mileiowską propagandę",1,3,7,11,18-10-25,163,24,,https://nitter.net/JkmMikke/status/1979338133516014052#m
221,dietamix1967,Tu macie krótkie streszczenie wczorajszego programu jeżeli nie będzie rozliczeń nie będzie niczego ludzie nie pójdą na wybory i tłumaczenie że 2 lata nie dało się nic zrobić nie przemawia do nas niestety @Platforma_org @donaldtusk,0,12,1,13,18-10-25,230,35,,https://nitter.net/dietamix1967/status/1979393606961000711#m
222,IreneuszMasz,To teatr polityczny. Nie chodzę na wybory i czekam kiedy Nawrocki poda Onet do sądu jak zapowiadał.,0,0,0,0,18-10-25,99,17,,https://nitter.net/IreneuszMasz/status/1979514524748132625#m
223,EdoMarcin,"Gdyby wybory odbyły się już pojutrze, na kogo oddałbyś swój jeden jedyny, jakże cenny głos? 🤔",6,353,74,433,17-10-25,93,16,,https://nitter.net/EdoMarcin/status/1979238921444757944#m
224,JERZYWICICKI,I o tym były te wybory..,0,0,1,1,18-10-25,24,6,,https://nitter.net/JERZYWICICKI/status/1979514219495121346#m
225,Stan0457,"Premier takie słowa ? Wstyd i hańba a gdzie praworządność co ja głosisz ? Terrorysta jest terrorystą i tyle . A wspieranie terroryzmu jest ścigane z urządu przez trybunał międzynarodowy ! Czy się mylę ? A może znów działa wasz system , nie wygrał nasz to unieważniamy wybory",0,0,0,0,18-10-25,274,48,,https://nitter.net/Stan0457/status/1979514128898441549#m
226,W_Komarzynski,"Prawdopodobnie nadal nie wie, dlaczego przegrał wybory na Prezydenta RP, Zwierzchnika Sił Zbrojnych...",0,6,0,6,18-10-25,102,13,,https://nitter.net/W_Komarzynski/status/1979484646237724773#m
227,JerryZimowy,"Ktoś się dziwi, że kurdupel wygrał wybory prezydenckie kibolem, który podpierdolił chałupę najebanemu dziadkowi? On wygrałby wybory, gdyby nawet wystawił Giertycha razem z siodłem…. Smutny obraz.",6,34,44,84,17-10-25,195,26,,https://nitter.net/JerryZimowy/status/1979260930132185234#m
228,DydyDanDan,Ludzie. Tak. Władza jednak oszukuje jak może by nie dać się oderwać od koryta. To nie są równe wybory.,0,0,0,0,18-10-25,102,19,,https://nitter.net/DydyDanDan/status/1979513722583359821#m
229,Vvmmwb,"Obiektywnie tak. Poniosła tragiczną odpowiedzialność, za swe wybory. Problem polega też na tym, że pewnie głosowała i popierała fundowanie gości, innym którzy tego nie chcieli. Czyli była pośrednio współwinna krzywd, jakie tym ludziom się wydarzyły przez nich.",0,0,0,0,18-10-25,260,37,,https://nitter.net/Vvmmwb/status/1979513701183951067#m
230,00surykatek00,O to były wybory. O to były marsze z piorunkami. O to były hucpy z pizzami i śpiworami na granicy. Można tak mnożyć dalej.,0,0,0,0,18-10-25,122,24,,https://nitter.net/00surykatek00/status/1979513415698731279#m
231,czardam,"Wiadomo, to wina wyborców, że Donald Tusk przegra kolejne wybory. To nie wina Jego nieudolności w rządzeniu, nieróbstwa, niedotrzymywania obietnic i partaczenia sprawy za sprawą - to wina ludzi, którzy przez te wszystkie Jego porażki na niego NIE zagłosują 🤡 Odklejka mocna",1,9,5,15,18-10-25,273,42,,https://nitter.net/czardam/status/1979477421935226967#m
232,NigdyWiecejPiS,"Jeżeli potwierdzą się informacje, jakie dostałem na temat planu Donalda Tuska na najbliższe wybory, to możecie spać spokojnie - pisowcy już nigdy więcej nie napadną na Polskę.",6,152,185,343,17-10-25,175,27,,https://nitter.net/NigdyWiecejPiS/status/1979220169642672521#m
233,an_te_k,"Tusk mówi, że wybory prezydenckie byłyby do wygrania, gdyby ministrem sprawiedliwości od razu był Żurek, a nie Bodnar, któremu wydawało się, że można działać cywilizowanymi metodami:",0,1,2,3,18-10-25,182,26,,https://nitter.net/an_te_k/status/1979473284845494431#m
234,JerryZimowy,"Ktoś się dziwi, że kurdupel wygrał wybory prezydenckie kibolem, który podpierdolił chałupę najebanemu dziadkowi? On wygrałby wybory, gdyby nawet wystawił Giertycha razem z siodłem…. Smutny obraz.",6,34,44,84,17-10-25,195,26,,https://nitter.net/JerryZimowy/status/1979260930132185234#m
235,W_Komarzynski,"Prawdopodobnie nadal nie wie, dlaczego przegrał wybory na Prezydenta RP, Zwierzchnika Sił Zbrojnych...",0,6,0,6,18-10-25,102,13,,https://nitter.net/W_Komarzynski/status/1979484646237724773#m
236,RafalzKrakowa,Wybory w 2027 na bank przegracie.,0,0,0,0,18-10-25,33,6,,https://nitter.net/RafalzKrakowa/status/1979517359330058383#m
237,Lucy89359085,"Dlatego przegraliście wybory i będziecie przegrywać wszystkie następne, chyba że Ukraińcom w Polsce przyznacie prawa wyborcze, ale oni zagłosują na PO.",0,0,0,0,18-10-25,151,21,,https://nitter.net/Lucy89359085/status/1979517339533004909#m
238,JurekDederko,"Zandberg to nierób I wywrotowiec ,któremu najbliżej do Białorusi . Przez niego przegraliśmy 3 cie kolejne wybory. Kto go opłaca ?",0,0,0,0,18-10-25,129,21,,https://nitter.net/JurekDederko/status/1979516925383266725#m
239,EdoMarcin,"Gdyby wybory odbyły się już pojutrze, na kogo oddałbyś swój jeden jedyny, jakże cenny głos? 🤔",6,353,74,433,17-10-25,93,16,,https://nitter.net/EdoMarcin/status/1979238921444757944#m
240,groszek_pan,Odbyły się te wybory bo mogłem przeoczyć?,0,0,0,0,18-10-25,41,7,,https://nitter.net/groszek_pan/status/1979516257503195215#m
241,Hydroman11234,1. Mysle ze gdyby maz zarabial tyle ze kobieta nie musialaby chodzic do pracy to wiele by na to poszlo. 2. Nie rzad nie zmusi kobiet do zostania w domu. Rzady w polsce sa na tyle nieudolne ze nie spowoduja zmian kulututowych szczegolnie ze wybory sa co 4 lata.,0,0,0,0,18-10-25,260,49,,https://nitter.net/Hydroman11234/status/1979516199534010377#m
242,IreneuszMasz,Nie oglądam Solarnej . Herbert opisał tak ludzi w Potędze smaku. Nie chodzę na wybory jakby co. ..Mnie drażni chamstwo i manipulacja.,0,0,0,0,18-10-25,133,22,,https://nitter.net/IreneuszMasz/status/1979516172388475323#m
243,Bartq_,"Wracając do rozmowy premiera @donaldtusk u #WojewódzkiKędzierski – to chyba najbardziej arogancka wypowiedź premiera, jaką słyszałem. Obiecałem Wam gruszki na wierzbie, a dostaliście liście. Ale to Wy będziecie współwinni, jeśli przegramy kolejne wybory. Odpowiedzialny człowiek uderzyłby się w pierś i przyznał, że zawiódł. A nie tłumaczył, że zrealizował 30 ze 100 obietnic, bo „nie głosowała na niego cała Polska”. To arogancja najgorszego sortu – w stylu Kaczyńskiego. Milczcie, nie przeszkadzajcie, jesteście potrzebni tylko przy urnach.",0,6,9,15,18-10-25,542,75,,https://nitter.net/Bartq_/status/1979470145522213013#m
244,TwiterowyByt,"I dlatego przerżniecie wybory. Mamy już dosyć świętych krów ukraińskich, którym wszystko wolno.",0,0,0,0,18-10-25,95,13,,https://nitter.net/TwiterowyByt/status/1979515818846159169#m
245,czardam,"Wiadomo, to wina wyborców, że Donald Tusk przegra kolejne wybory. To nie wina Jego nieudolności w rządzeniu, nieróbstwa, niedotrzymywania obietnic i partaczenia sprawy za sprawą - to wina ludzi, którzy przez te wszystkie Jego porażki na niego NIE zagłosują 🤡 Odklejka mocna",1,9,5,15,18-10-25,273,42,,https://nitter.net/czardam/status/1979477421935226967#m
246,XRP_AUTISMO,"Przecież on nic nie odpierdala, to są po prostu świadome wybory finansowe",0,0,1,1,18-10-25,73,12,,https://nitter.net/XRP_AUTISMO/status/1979515164958380260#m
247,SybiKyme,"Mam nadzieję, że to już wszyscy klakierzy za banem. Dlaczego każdy, kto ma jakiekolwiek zastrzeżenia do władzuni, jest z gruntu zły i trzeba go spałować? Do fanatyków- chcecie wygrać następne wybory nie zmuszając polityków do zmiany? Musicie „spałować” zawiedzionych i zdemobilizowanych w terenie. Na razie to jesteście podróbkami „Bąkiewicza” w SM. Malo tego pałujecie swoich i przekonanych do głosowania. Taki sukcesik;) Generalnie smutne. Politycy nie są od przyjmowania hołdów tylko od zapieprzania za nasze pieniądze w ramach spełniania obietnic wyborczych. Mają ludzi, struktury i pieniądze. Wyborcy są od patrzenia władzy na ręce.",0,0,0,0,18-10-25,637,92,,https://nitter.net/SybiKyme/status/1979515082691473655#m
248,ZbigSiedlewski,A kiedy są wybory?,0,0,0,0,18-10-25,18,4,,https://nitter.net/ZbigSiedlewski/status/1979514879196172428#m
249,JkmMikke,"Bzdura! Jest dokładnie odwrotnie. JE Ksawery Milei jest oskarżany o tępienie gender, LGBTQZ i feministek. 26-X są tam wybory i sieje się anty-mileiowską propagandę",1,3,7,11,18-10-25,163,24,,https://nitter.net/JkmMikke/status/1979338133516014052#m
250,dietamix1967,Tu macie krótkie streszczenie wczorajszego programu jeżeli nie będzie rozliczeń nie będzie niczego ludzie nie pójdą na wybory i tłumaczenie że 2 lata nie dało się nic zrobić nie przemawia do nas niestety @Platforma_org @donaldtusk,0,12,1,13,18-10-25,230,35,,https://nitter.net/dietamix1967/status/1979393606961000711#m
251,IreneuszMasz,To teatr polityczny. Nie chodzę na wybory i czekam kiedy Nawrocki poda Onet do sądu jak zapowiadał.,0,0,0,0,18-10-25,99,17,,https://nitter.net/IreneuszMasz/status/1979514524748132625#m
252,EdoMarcin,"Gdyby wybory odbyły się już pojutrze, na kogo oddałbyś swój jeden jedyny, jakże cenny głos? 🤔",6,353,74,433,17-10-25,93,16,,https://nitter.net/EdoMarcin/status/1979238921444757944#m
253,JERZYWICICKI,I o tym były te wybory..,0,0,1,1,18-10-25,24,6,,https://nitter.net/JERZYWICICKI/status/1979514219495121346#m
254,Stan0457,"Premier takie słowa ? Wstyd i hańba a gdzie praworządność co ja głosisz ? Terrorysta jest terrorystą i tyle . A wspieranie terroryzmu jest ścigane z urządu przez trybunał międzynarodowy ! Czy się mylę ? A może znów działa wasz system , nie wygrał nasz to unieważniamy wybory",0,0,0,0,18-10-25,274,48,,https://nitter.net/Stan0457/status/1979514128898441549#m
255,W_Komarzynski,"Prawdopodobnie nadal nie wie, dlaczego przegrał wybory na Prezydenta RP, Zwierzchnika Sił Zbrojnych...",0,6,0,6,18-10-25,102,13,,https://nitter.net/W_Komarzynski/status/1979484646237724773#m
256,JerryZimowy,"Ktoś się dziwi, że kurdupel wygrał wybory prezydenckie kibolem, który podpierdolił chałupę najebanemu dziadkowi? On wygrałby wybory, gdyby nawet wystawił Giertycha razem z siodłem…. Smutny obraz.",6,34,44,84,17-10-25,195,26,,https://nitter.net/JerryZimowy/status/1979260930132185234#m
257,DydyDanDan,Ludzie. Tak. Władza jednak oszukuje jak może by nie dać się oderwać od koryta. To nie są równe wybory.,0,0,0,0,18-10-25,102,19,,https://nitter.net/DydyDanDan/status/1979513722583359821#m
258,Vvmmwb,"Obiektywnie tak. Poniosła tragiczną odpowiedzialność, za swe wybory. Problem polega też na tym, że pewnie głosowała i popierała fundowanie gości, innym którzy tego nie chcieli. Czyli była pośrednio współwinna krzywd, jakie tym ludziom się wydarzyły przez nich.",0,0,0,0,18-10-25,260,37,,https://nitter.net/Vvmmwb/status/1979513701183951067#m
259,00surykatek00,O to były wybory. O to były marsze z piorunkami. O to były hucpy z pizzami i śpiworami na granicy. Można tak mnożyć dalej.,0,0,0,0,18-10-25,122,24,,https://nitter.net/00surykatek00/status/1979513415698731279#m
260,CzeKuku2,"Czy wiecie, że Hillary Clinton wygrała swoje pierwsze wybory, ponieważ jej przeciwnik, JFK Jr., zginął w katastrofie lotniczej? Zastanawiam się, dlaczego ten film o spisku został usunięty.",0,93,7,100,17-10-25,188,27,,https://nitter.net/CzeKuku2/status/1979017739743162539#m
261,NigdyWiecejPiS,"Jeżeli potwierdzą się informacje, jakie dostałem na temat planu Donalda Tuska na najbliższe wybory, to możecie spać spokojnie - pisowcy już nigdy więcej nie napadną na Polskę.",6,152,185,343,17-10-25,175,27,,https://nitter.net/NigdyWiecejPiS/status/1979220169642672521#m
262,an_te_k,"Tusk mówi, że wybory prezydenckie byłyby do wygrania, gdyby ministrem sprawiedliwości od razu był Żurek, a nie Bodnar, któremu wydawało się, że można działać cywilizowanymi metodami:",0,2,2,4,18-10-25,182,26,,https://nitter.net/an_te_k/status/1979473284845494431#m
263,JerryZimowy,"Ktoś się dziwi, że kurdupel wygrał wybory prezydenckie kibolem, który podpierdolił chałupę najebanemu dziadkowi? On wygrałby wybory, gdyby nawet wystawił Giertycha razem z siodłem…. Smutny obraz.",6,34,44,84,17-10-25,195,26,,https://nitter.net/JerryZimowy/status/1979260930132185234#m
264,W_Komarzynski,"Prawdopodobnie nadal nie wie, dlaczego przegrał wybory na Prezydenta RP, Zwierzchnika Sił Zbrojnych...",0,6,0,6,18-10-25,102,13,,https://nitter.net/W_Komarzynski/status/1979484646237724773#m
265,RafalzKrakowa,Wybory w 2027 na bank przegracie.,0,0,0,0,18-10-25,33,6,,https://nitter.net/RafalzKrakowa/status/1979517359330058383#m
266,Lucy89359085,"Dlatego przegraliście wybory i będziecie przegrywać wszystkie następne, chyba że Ukraińcom w Polsce przyznacie prawa wyborcze, ale oni zagłosują na PO.",0,0,0,0,18-10-25,151,21,,https://nitter.net/Lucy89359085/status/1979517339533004909#m
267,JurekDederko,"Zandberg to nierób I wywrotowiec ,któremu najbliżej do Białorusi . Przez niego przegraliśmy 3 cie kolejne wybory. Kto go opłaca ?",0,0,0,0,18-10-25,129,21,,https://nitter.net/JurekDederko/status/1979516925383266725#m
268,EdoMarcin,"Gdyby wybory odbyły się już pojutrze, na kogo oddałbyś swój jeden jedyny, jakże cenny głos? 🤔",6,353,74,433,17-10-25,93,16,,https://nitter.net/EdoMarcin/status/1979238921444757944#m
269,groszek_pan,Odbyły się te wybory bo mogłem przeoczyć?,0,0,0,0,18-10-25,41,7,,https://nitter.net/groszek_pan/status/1979516257503195215#m
270,Hydroman11234,1. Mysle ze gdyby maz zarabial tyle ze kobieta nie musialaby chodzic do pracy to wiele by na to poszlo. 2. Nie rzad nie zmusi kobiet do zostania w domu. Rzady w polsce sa na tyle nieudolne ze nie spowoduja zmian kulututowych szczegolnie ze wybory sa co 4 lata.,0,0,0,0,18-10-25,260,49,,https://nitter.net/Hydroman11234/status/1979516199534010377#m
271,IreneuszMasz,Nie oglądam Solarnej . Herbert opisał tak ludzi w Potędze smaku. Nie chodzę na wybory jakby co. ..Mnie drażni chamstwo i manipulacja.,0,0,0,0,18-10-25,133,22,,https://nitter.net/IreneuszMasz/status/1979516172388475323#m
272,Bartq_,"Wracając do rozmowy premiera @donaldtusk u #WojewódzkiKędzierski – to chyba najbardziej arogancka wypowiedź premiera, jaką słyszałem. Obiecałem Wam gruszki na wierzbie, a dostaliście liście. Ale to Wy będziecie współwinni, jeśli przegramy kolejne wybory. Odpowiedzialny człowiek uderzyłby się w pierś i przyznał, że zawiódł. A nie tłumaczył, że zrealizował 30 ze 100 obietnic, bo „nie głosowała na niego cała Polska”. To arogancja najgorszego sortu – w stylu Kaczyńskiego. Milczcie, nie przeszkadzajcie, jesteście potrzebni tylko przy urnach.",0,6,9,15,18-10-25,542,75,,https://nitter.net/Bartq_/status/1979470145522213013#m
273,TwiterowyByt,"I dlatego przerżniecie wybory. Mamy już dosyć świętych krów ukraińskich, którym wszystko wolno.",0,0,0,0,18-10-25,95,13,,https://nitter.net/TwiterowyByt/status/1979515818846159169#m
274,czardam,"Wiadomo, to wina wyborców, że Donald Tusk przegra kolejne wybory. To nie wina Jego nieudolności w rządzeniu, nieróbstwa, niedotrzymywania obietnic i partaczenia sprawy za sprawą - to wina ludzi, którzy przez te wszystkie Jego porażki na niego NIE zagłosują 🤡 Odklejka mocna",1,9,5,15,18-10-25,273,42,,https://nitter.net/czardam/status/1979477421935226967#m
275,W_Komarzynski,"Prawdopodobnie nadal nie wie, dlaczego przegrał wybory na Prezydenta RP, Zwierzchnika Sił Zbrojnych...",0,6,0,6,18-10-25,102,13,,https://nitter.net/W_Komarzynski/status/1979484646237724773#m
276,XRP_AUTISMO,"Przecież on nic nie odpierdala, to są po prostu świadome wybory finansowe",0,0,1,1,18-10-25,73,12,,https://nitter.net/XRP_AUTISMO/status/1979515164958380260#m
277,SybiKyme,"Mam nadzieję, że to już wszyscy klakierzy za banem. Dlaczego każdy, kto ma jakiekolwiek zastrzeżenia do władzuni, jest z gruntu zły i trzeba go spałować? Do fanatyków- chcecie wygrać następne wybory nie zmuszając polityków do zmiany? Musicie „spałować” zawiedzionych i zdemobilizowanych w terenie. Na razie to jesteście podróbkami „Bąkiewicza” w SM. Malo tego pałujecie swoich i przekonanych do głosowania. Taki sukcesik;) Generalnie smutne. Politycy nie są od przyjmowania hołdów tylko od zapieprzania za nasze pieniądze w ramach spełniania obietnic wyborczych. Mają ludzi, struktury i pieniądze. Wyborcy są od patrzenia władzy na ręce.",0,0,0,0,18-10-25,637,92,,https://nitter.net/SybiKyme/status/1979515082691473655#m
278,ZbigSiedlewski,A kiedy są wybory?,0,0,0,0,18-10-25,18,4,,https://nitter.net/ZbigSiedlewski/status/1979514879196172428#m
279,JkmMikke,"Bzdura! Jest dokładnie odwrotnie. JE Ksawery Milei jest oskarżany o tępienie gender, LGBTQZ i feministek. 26-X są tam wybory i sieje się anty-mileiowską propagandę",1,3,7,11,18-10-25,163,24,,https://nitter.net/JkmMikke/status/1979338133516014052#m
280,dietamix1967,Tu macie krótkie streszczenie wczorajszego programu jeżeli nie będzie rozliczeń nie będzie niczego ludzie nie pójdą na wybory i tłumaczenie że 2 lata nie dało się nic zrobić nie przemawia do nas niestety @Platforma_org @donaldtusk,0,12,1,13,18-10-25,230,35,,https://nitter.net/dietamix1967/status/1979393606961000711#m
281,IreneuszMasz,To teatr polityczny. Nie chodzę na wybory i czekam kiedy Nawrocki poda Onet do sądu jak zapowiadał.,0,0,0,0,18-10-25,99,17,,https://nitter.net/IreneuszMasz/status/1979514524748132625#m
282,EdoMarcin,"Gdyby wybory odbyły się już pojutrze, na kogo oddałbyś swój jeden jedyny, jakże cenny głos? 🤔",6,353,74,433,17-10-25,93,16,,https://nitter.net/EdoMarcin/status/1979238921444757944#m
283,JERZYWICICKI,I o tym były te wybory..,0,0,1,1,18-10-25,24,6,,https://nitter.net/JERZYWICICKI/status/1979514219495121346#m
284,Stan0457,"Premier takie słowa ? Wstyd i hańba a gdzie praworządność co ja głosisz ? Terrorysta jest terrorystą i tyle . A wspieranie terroryzmu jest ścigane z urządu przez trybunał międzynarodowy ! Czy się mylę ? A może znów działa wasz system , nie wygrał nasz to unieważniamy wybory",0,0,0,0,18-10-25,274,48,,https://nitter.net/Stan0457/status/1979514128898441549#m
285,JerryZimowy,"Ktoś się dziwi, że kurdupel wygrał wybory prezydenckie kibolem, który podpierdolił chałupę najebanemu dziadkowi? On wygrałby wybory, gdyby nawet wystawił Giertycha razem z siodłem…. Smutny obraz.",6,34,44,84,17-10-25,195,26,,https://nitter.net/JerryZimowy/status/1979260930132185234#m
286,DydyDanDan,Ludzie. Tak. Władza jednak oszukuje jak może by nie dać się oderwać od koryta. To nie są równe wybory.,0,0,0,0,18-10-25,102,19,,https://nitter.net/DydyDanDan/status/1979513722583359821#m
287,Vvmmwb,"Obiektywnie tak. Poniosła tragiczną odpowiedzialność, za swe wybory. Problem polega też na tym, że pewnie głosowała i popierała fundowanie gości, innym którzy tego nie chcieli. Czyli była pośrednio współwinna krzywd, jakie tym ludziom się wydarzyły przez nich.",0,0,0,0,18-10-25,260,37,,https://nitter.net/Vvmmwb/status/1979513701183951067#m
