id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
119,JakubBarszcz33,Tylko takie tępoty otumanione przez propagandę Platformy mogą twierdzić że wybory były zfałszowane,0,0,0,0,19-10-25,98,13,,https://nitter.net/JakubBarszcz33/status/1979965487443292233#m
120,poniekadMagda,"I to jest właśnie powód dla którego część wyborców zostało w domu. Tusk zbyt mocno ufa swojej intuicji, będąc przekonanym o własnej nieomylności, przegrał takimi ruchami wybory prezydenckie.",0,0,0,0,19-10-25,190,28,,https://nitter.net/poniekadMagda/status/1979965213588832433#m
121,Slowik_pl,"Mamy nowych Współprzewodniczących @Zieloni 🙌💪 Przekazujemy stery naszej partii radnej Łodzi @MadaLenaGie i dotychczasowemu rzecznikowi prasowemu @michalsuchora . Gratulacje!🤝 Kierujcie naszą organizacją tak sprawnie jak wygraliście te wybory👌 Przekazujemy partie w dotychczas najlepszym jej momencie. Po raz pierwszy Zieloni są w Rządzie RP. Mamy kilkunastu radnych w całej Polsce. Finanse partii są na rekordowym poziomie. Teraz czas na nowy liderski duet za którego trzymam bardzo mocno kciuki. To były politycznie szalone 4 lata i nie wyobrażam sobie żeby przejść przez nie z kimś innym jak @Ula_Zielinska Wykonaliśmy kawał dobrej roboty💪 Wszyscy zakasamy rękawy i działamy dalej żeby zielone rosło. Dla Polski bardziej ekologicznej, demokratycznej i solidarnej.",0,0,1,1,19-10-25,765,106,,https://nitter.net/Slowik_pl/status/1979965156495921308#m
122,rekafadam,"Patrząc na wybory Miszy na trenera, to tego co zatrudni pierwszego, trzeba wywalić tuż po awansie do pucharów, a później szybko zmieniać... Powtórka z rozrywki z Hasim.",0,0,0,0,19-10-25,168,27,,https://nitter.net/rekafadam/status/1979964976983921030#m
123,Majka_Niemaja,"🔻 Rozpowszechnianie fake newsów i manipulacja faktami ❗ Erozja mediów prowadzi do zmiany sposobu, w jaki społeczeństwo odbiera informacje, co może wpływać na debatę publiczną i demokratyczne procesy, co w efekcie przekłada się na wybory. Kłamstwa, szczucie... #AkademiaPrawdy",0,5,0,5,19-10-25,275,38,,https://nitter.net/Majka_Niemaja/status/1979964078886982035#m
124,AdamKAS7,Ponoć Tusk chce się pozbyć Trzaskowskiego a Trzaskowski chce zemścić się na Tusku za wybory które przerżnął.,0,0,0,0,19-10-25,108,17,,https://nitter.net/AdamKAS7/status/1979964599798583650#m
125,Magula69,"Panie @KosiniakKamysz 🏳️‍🌈👹 wstyd, Witos w grobie się przewraca, a przyszłe wybory pogrążą PSL. Cóż ten @donaldtusk na pana ma że brnie pan w przepaść wraz z nim i całą koalicją? 🫣😡👎 @SawickiMarek @KoneserUnii @krzysztofbosak @urwis1978 @znowu_samolotem @ZofiaJEZIERSKA3 @DariuszMatecki @KonradBerkowicz @KrzysztofZK @OficjalneZero @ROGranic @m_gdula @MaciekBNB @Tygodnik_Sieci @wPolityce_pl @BratWodza @ElizaWicher @j_wisniewska",0,0,0,0,19-10-25,429,50,,https://nitter.net/Magula69/status/1979964552529031496#m
126,baszar_al_pasat,Co nie oznacza że odpowiadał za politykę i strategiczne wybory III Rzeszy i ZSRR,0,0,0,0,19-10-25,80,14,,https://nitter.net/baszar_al_pasat/status/1979964388271358315#m
127,lis_tomasz,Chcieliście związków partnerskich? Trzeba było iść na wybory. Kilkaset tysięcy miało ważniejsze sprawy.,1,55,38,94,19-10-25,103,13,,https://nitter.net/lis_tomasz/status/1979951971248599144#m
128,nafob76139,"PiS za takie wpisy płaci? Glapiński powinien siedzieć za złamanie ustawy o NBP, bo ""podstawowym celem działalności NBP jest utrzymanie stabilnego poziomu cen"". Nie ma nic o robieniu inflacji na telefon z Nowogrodzkiej ""Glapa, wybory ido, drukuj forsę, elektorat trza przekupić!"".",0,0,0,0,19-10-25,279,41,,https://nitter.net/nafob76139/status/1979967611229159612#m
129,Dariusz5487,"Przed chwilą w Republice, w głównym programie informacyjnym, uśmiechnięta redaktorka powiedziała, że, cyt.: ""niestety, ale na następne wybory musimy czekać jeszcze 2 lata"". Na pewno? Wczesniej jest to niemozliwe? Bo opozycja to dobry biznes?",0,0,0,0,19-10-25,241,34,,https://nitter.net/Dariusz5487/status/1979967532325797975#m
130,wroblewski_m,"W Międzynarodowym Centrum Kongresowym przez dwa dni PiS będzie przygotowywać się do stworzenia programu na wybory. - Zakładamy, że mogą się one odbyć szybciej i chcemy być do nich przygotowani - mówi WP prof. Piotr Gliński, szef Rady Programowej PiS. wiadomosci.wp.pl/kulisy-kong…",0,0,0,0,19-10-25,280,41,,https://nitter.net/wroblewski_m/status/1979967000379056269#m
131,HannaMSz,"🇭🇺 Co po Orbanie? Wiosną 2026 odbędą się wybory na Węgrzech. Wybory, które jak na razie wydają się nierozstrzygnięte. I niezależnie kto je wygra, niezależnie czy znowu wyniki opozycji są zawyżone- warto zastanowić się, co będzie po Orbanie. Nie zamierzam rozpisywać się nad planowanymi ""rozliczeniami Fideszu""- bo dobrze wiemy, jak wygląda kwestia rozliczeń a raczej jak bardzo nadużywany jest ten chwyt retoryczny. Oczywiście Tisza tego chwytu używa. Istotniejsze jest to, co po Orbanie zostanie, bo Orban wybudował sobie już pewnego rodzaju prawodawczy pomnik. Począwszy od faktu, że udało mu się zmienić węgierską konstytucję/ustawę zasadniczą (poprzednia była jeszcze stalinowska (!) i nowa pojawiła się dopiero wraz z dojściem do władzy Fideszu 15 lat temu) a nawet nazwę państwa (obecnie mówimy o Węgrach, nie o Republice Węgierskiej). Węgierska konstytucja została opatrzona pewnym prawnym spoilerem. Do prawodawstwa węgierskiego wszedł dokument zwany Narodowym Programem Współdziałania (Nemzeti Együttműködés Rendszere- w skrócie NER). Ustawa uchwalona latem 2010 przyjęła formę quasi-preambuły. NER rozpoczyna się słowami Niech będzie pokój, wolność i zgoda. Odnosi się także do historii Węgier i wprost rozpoczyna nowy rozdział w dziejach państwa. Oprócz NERu do wyższych wartości odwołuje się również węgierska konstytucja- podkreślająca rolę chrześcijaństwa i jedności narodu, także tego poza granicami współczesnych Węgier. To także za sprawą Orbana mniejszość węgierska w Rumunii ma prawo głosować. Czy się to nowym władzom podobałoby, czy nie- temat mniejszości na terytoriach utraconych na mocy Traktatu w Trianon z 1920 wszedł do mainstreamu. Dodatkowo 4 czerwca jest obecnie świętem państwowym upamiętniającym tą tragedię narodu węgierskiego. Podobnie wygląda kwestia dotycząca polityki zagranicznej- o ile handel ze wschodem miał miejsce na długo przed Orbanem, o tyle takie inwestycje jak budowana chińskimi rękami kolej Budapeszt-Belgrad czy zwiększenie wymiany handlowej z Turcją to już zasługa rządów Fideszu, w szczególności ministra spraw zagranicznych Petera Szijjarto. O ile status obserwatora Organizacji Państw Turkijskich można utracić, o tyle rezygnacja z konkretnych ścieżek współpracy gospodarczej nie odbywa się na pstryknięcie- i w drugą stronę również; Keleti Nyitas czyli Otwarcie na wschód nie jest tak na oścież jak je prezentują. Pomijam kwestię: komunikacji publicznej na prowincji węgierskiej, zwolnień podatkowych dla matek wielodzietnych, zakazu propagowania LGBT wśród nieletnich, tendencji do potwierdzania woli obywateli za pomocą referendów i innych. Konkludując: rewolucji w pierwszych dniach jakichkolwiek innych rządów nie będzie. A o poglądach Magyara można powiedzieć tyle, że ich tak naprawdę nie znamy. Ale to dłuższy temat.",0,6,4,10,17-10-25,2779,387,,https://nitter.net/HannaMSz/status/1979221581130879290#m
132,Majka_Niemaja,"🔻 Rozpowszechnianie fake newsów i manipulacja faktami ❗ Erozja mediów prowadzi do zmiany sposobu, w jaki społeczeństwo odbiera informacje, co może wpływać na debatę publiczną i demokratyczne procesy, co w efekcie przekłada się na wybory. Kłamstwa, szczucie... #AkademiaPrawdy",0,5,0,5,19-10-25,275,38,,https://nitter.net/Majka_Niemaja/status/1979964078886982035#m
133,Sebi_2232,"Tez nie do końca. P. Agata była aktywna publicznie i media opozycji ją atakowały ale po prostu rządził pis i były w mniejszości. Po wygraniu KO Duda był w spadku ale stwierdzili, że te 2 lata przeczekają. Gdy wybory nie poszły po ich myśli to pro rządowe media opadliły działa",0,0,0,0,19-10-25,276,50,,https://nitter.net/Sebi_2232/status/1979966736771235886#m
134,jaroslawnieznan,"Tak jakby ktoś nie pamiętał... wybory wygrał PiS ,gdyby nie reszta to ...!?",0,0,0,0,19-10-25,75,13,,https://nitter.net/jaroslawnieznan/status/1979966661626089526#m
135,amazgula,"Pamiętacie? Andrzej Duda dwa lata temu nie tylko na zjeździe Dudo-Śniadków porównał Polaków, tych, co chodzili do kina lub na wybory do świń. Jednak zastanawiam się, co jemu świnie zawiniły? Taki ma szacunek do Polaków? Co za porównanie, co za takt i kultura religijnego ministranta zdrady i ruiny konstytucyjnego państwa prawa? Mówią, że to była głowa państwa tych świń. Jeśli głowa tych świń, to głowizna i ryj knura naczelnego, to może Dudę trzeba nazwać świniarzem naczelnym? No, nie wiem, wszystko brzmi obraźliwie. Tylko świnie nie mogą się na świniarza obrazić. Andrzeju Dudo! Świnie nie siadają w kinie, nawet knury nie korzystają z kultury. Nie chodzą na nieszpory ani na wybory. One spędzają życie jak Duda, przy korycie. A. Mazguła",0,1,0,1,19-10-25,742,119,,https://nitter.net/amazgula/status/1979965938893000794#m
136,BorowyJedrzej,"Przeciez sam twierdziłes ze wybory sfingowano, a teraz zaprzeczasz?",0,0,0,0,19-10-25,67,9,,https://nitter.net/BorowyJedrzej/status/1979966348076757098#m
137,olkakow1,"I takze o tym będą te wybory. Rozumiem, ze nie chcial Pan o tym pisac, ale taka jest prawda. Albo ZP z ich blędami, ale jednocześnie z jakąś wizją przyszlosci wolnej i silnej Polski, albo Tusk i jego wizja Polski jako bezwolnego wasala UE ( Niemiec ).",0,2,2,4,20-09-23,251,47,,https://nitter.net/olkakow1/status/1704564767300468747#m
138,GdakowiczL53932,Zobaczymy. 2 lata ( w tym Unijny podatek od CO2 ) Rachunki obywateli wzrosną o 40% a płacę o 15% Na 100% wygracie wybory 🗳️,0,0,0,0,19-10-25,123,25,,https://nitter.net/GdakowiczL53932/status/1979966197962535016#m
139,Wiktorino11,"jak ja widze wybory w srodku pola i skrzydlowych to mi sie zbiera na wymiociny- kupujemy Wirtza, który przeszedł bo slot mial na niego super plan i siedzi na ławce, mamy przebojowego Rio ale zagra pan Gakpo który jak nie zejdzie na prawa przed polem karnym to święto lasu",0,0,1,1,19-10-25,271,49,,https://nitter.net/Wiktorino11/status/1979966089304920257#m
140,lis_tomasz,Chcieliście związków partnerskich? Trzeba było iść na wybory. Kilkaset tysięcy miało ważniejsze sprawy.,1,55,38,94,19-10-25,103,13,,https://nitter.net/lis_tomasz/status/1979951971248599144#m
141,amazgula,"Pamiętacie? Andrzej Duda dwa lata temu nie tylko na zjeździe Dudo-Śniadków porównał Polaków, tych, co chodzili do kina lub na wybory do świń. Jednak zastanawiam się, co jemu świnie zawiniły? Taki ma szacunek do Polaków? Co za porównanie, co za takt i kultura religijnego ministranta zdrady i ruiny konstytucyjnego państwa prawa? Mówią, że to była głowa państwa tych świń. Jeśli głowa tych świń, to głowizna i ryj knura naczelnego, to może Dudę trzeba nazwać świniarzem naczelnym? No, nie wiem, wszystko brzmi obraźliwie. Tylko świnie nie mogą się na świniarza obrazić. Andrzeju Dudo! Świnie nie siadają w kinie, nawet knury nie korzystają z kultury. Nie chodzą na nieszpory ani na wybory. One spędzają życie jak Duda, przy korycie. A. Mazguła",0,1,0,1,19-10-25,742,119,,https://nitter.net/amazgula/status/1979965938893000794#m
142,DarekJarekLech,"Trzeba jednak przyznać przenikliwość Sikorskiemu, który napisał ""Thank you , USA"". ""Thank you , Ukraine"" wygrywa PiSowi wybory.",0,0,0,0,19-10-25,127,18,,https://nitter.net/DarekJarekLech/status/1979965581953482866#m
143,DlaLeszna,"United mogło, to i @KONFEDERACJA_ może wygrać wybory w 2027-mym! @SlawomirMentzen",0,0,0,0,19-10-25,81,11,,https://nitter.net/DlaLeszna/status/1979965522428022791#m
144,JakubBarszcz33,Tylko takie tępoty otumanione przez propagandę Platformy mogą twierdzić że wybory były zfałszowane,0,0,0,0,19-10-25,98,13,,https://nitter.net/JakubBarszcz33/status/1979965487443292233#m
145,poniekadMagda,"I to jest właśnie powód dla którego część wyborców zostało w domu. Tusk zbyt mocno ufa swojej intuicji, będąc przekonanym o własnej nieomylności, przegrał takimi ruchami wybory prezydenckie.",0,0,0,0,19-10-25,190,28,,https://nitter.net/poniekadMagda/status/1979965213588832433#m
146,Slowik_pl,"Mamy nowych Współprzewodniczących @Zieloni 🙌💪 Przekazujemy stery naszej partii radnej Łodzi @MadaLenaGie i dotychczasowemu rzecznikowi prasowemu @michalsuchora . Gratulacje!🤝 Kierujcie naszą organizacją tak sprawnie jak wygraliście te wybory👌 Przekazujemy partie w dotychczas najlepszym jej momencie. Po raz pierwszy Zieloni są w Rządzie RP. Mamy kilkunastu radnych w całej Polsce. Finanse partii są na rekordowym poziomie. Teraz czas na nowy liderski duet za którego trzymam bardzo mocno kciuki. To były politycznie szalone 4 lata i nie wyobrażam sobie żeby przejść przez nie z kimś innym jak @Ula_Zielinska Wykonaliśmy kawał dobrej roboty💪 Wszyscy zakasamy rękawy i działamy dalej żeby zielone rosło. Dla Polski bardziej ekologicznej, demokratycznej i solidarnej.",0,0,1,1,19-10-25,765,106,,https://nitter.net/Slowik_pl/status/1979965156495921308#m
147,rekafadam,"Patrząc na wybory Miszy na trenera, to tego co zatrudni pierwszego, trzeba wywalić tuż po awansie do pucharów, a później szybko zmieniać... Powtórka z rozrywki z Hasim.",0,0,0,0,19-10-25,168,27,,https://nitter.net/rekafadam/status/1979964976983921030#m
148,Majka_Niemaja,"🔻 Rozpowszechnianie fake newsów i manipulacja faktami ❗ Erozja mediów prowadzi do zmiany sposobu, w jaki społeczeństwo odbiera informacje, co może wpływać na debatę publiczną i demokratyczne procesy, co w efekcie przekłada się na wybory. Kłamstwa, szczucie... #AkademiaPrawdy",0,5,0,5,19-10-25,275,38,,https://nitter.net/Majka_Niemaja/status/1979964078886982035#m
149,AdamKAS7,Ponoć Tusk chce się pozbyć Trzaskowskiego a Trzaskowski chce zemścić się na Tusku za wybory które przerżnął.,0,0,0,0,19-10-25,108,17,,https://nitter.net/AdamKAS7/status/1979964599798583650#m
150,Magula69,"Panie @KosiniakKamysz 🏳️‍🌈👹 wstyd, Witos w grobie się przewraca, a przyszłe wybory pogrążą PSL. Cóż ten @donaldtusk na pana ma że brnie pan w przepaść wraz z nim i całą koalicją? 🫣😡👎 @SawickiMarek @KoneserUnii @krzysztofbosak @urwis1978 @znowu_samolotem @ZofiaJEZIERSKA3 @DariuszMatecki @KonradBerkowicz @KrzysztofZK @OficjalneZero @ROGranic @m_gdula @MaciekBNB @Tygodnik_Sieci @wPolityce_pl @BratWodza @ElizaWicher @j_wisniewska",0,0,0,0,19-10-25,429,50,,https://nitter.net/Magula69/status/1979964552529031496#m
151,baszar_al_pasat,Co nie oznacza że odpowiadał za politykę i strategiczne wybory III Rzeszy i ZSRR,0,0,0,0,19-10-25,80,14,,https://nitter.net/baszar_al_pasat/status/1979964388271358315#m
152,lis_tomasz,Chcieliście związków partnerskich? Trzeba było iść na wybory. Kilkaset tysięcy miało ważniejsze sprawy.,1,55,38,94,19-10-25,103,13,,https://nitter.net/lis_tomasz/status/1979951971248599144#m
153,nafob76139,"PiS za takie wpisy płaci? Glapiński powinien siedzieć za złamanie ustawy o NBP, bo ""podstawowym celem działalności NBP jest utrzymanie stabilnego poziomu cen"". Nie ma nic o robieniu inflacji na telefon z Nowogrodzkiej ""Glapa, wybory ido, drukuj forsę, elektorat trza przekupić!"".",0,0,0,0,19-10-25,279,41,,https://nitter.net/nafob76139/status/1979967611229159612#m
154,Dariusz5487,"Przed chwilą w Republice, w głównym programie informacyjnym, uśmiechnięta redaktorka powiedziała, że, cyt.: ""niestety, ale na następne wybory musimy czekać jeszcze 2 lata"". Na pewno? Wczesniej jest to niemozliwe? Bo opozycja to dobry biznes?",0,0,0,0,19-10-25,241,34,,https://nitter.net/Dariusz5487/status/1979967532325797975#m
155,wroblewski_m,"W Międzynarodowym Centrum Kongresowym przez dwa dni PiS będzie przygotowywać się do stworzenia programu na wybory. - Zakładamy, że mogą się one odbyć szybciej i chcemy być do nich przygotowani - mówi WP prof. Piotr Gliński, szef Rady Programowej PiS. wiadomosci.wp.pl/kulisy-kong…",0,0,0,0,19-10-25,280,41,,https://nitter.net/wroblewski_m/status/1979967000379056269#m
156,HannaMSz,"🇭🇺 Co po Orbanie? Wiosną 2026 odbędą się wybory na Węgrzech. Wybory, które jak na razie wydają się nierozstrzygnięte. I niezależnie kto je wygra, niezależnie czy znowu wyniki opozycji są zawyżone- warto zastanowić się, co będzie po Orbanie. Nie zamierzam rozpisywać się nad planowanymi ""rozliczeniami Fideszu""- bo dobrze wiemy, jak wygląda kwestia rozliczeń a raczej jak bardzo nadużywany jest ten chwyt retoryczny. Oczywiście Tisza tego chwytu używa. Istotniejsze jest to, co po Orbanie zostanie, bo Orban wybudował sobie już pewnego rodzaju prawodawczy pomnik. Począwszy od faktu, że udało mu się zmienić węgierską konstytucję/ustawę zasadniczą (poprzednia była jeszcze stalinowska (!) i nowa pojawiła się dopiero wraz z dojściem do władzy Fideszu 15 lat temu) a nawet nazwę państwa (obecnie mówimy o Węgrach, nie o Republice Węgierskiej). Węgierska konstytucja została opatrzona pewnym prawnym spoilerem. Do prawodawstwa węgierskiego wszedł dokument zwany Narodowym Programem Współdziałania (Nemzeti Együttműködés Rendszere- w skrócie NER). Ustawa uchwalona latem 2010 przyjęła formę quasi-preambuły. NER rozpoczyna się słowami Niech będzie pokój, wolność i zgoda. Odnosi się także do historii Węgier i wprost rozpoczyna nowy rozdział w dziejach państwa. Oprócz NERu do wyższych wartości odwołuje się również węgierska konstytucja- podkreślająca rolę chrześcijaństwa i jedności narodu, także tego poza granicami współczesnych Węgier. To także za sprawą Orbana mniejszość węgierska w Rumunii ma prawo głosować. Czy się to nowym władzom podobałoby, czy nie- temat mniejszości na terytoriach utraconych na mocy Traktatu w Trianon z 1920 wszedł do mainstreamu. Dodatkowo 4 czerwca jest obecnie świętem państwowym upamiętniającym tą tragedię narodu węgierskiego. Podobnie wygląda kwestia dotycząca polityki zagranicznej- o ile handel ze wschodem miał miejsce na długo przed Orbanem, o tyle takie inwestycje jak budowana chińskimi rękami kolej Budapeszt-Belgrad czy zwiększenie wymiany handlowej z Turcją to już zasługa rządów Fideszu, w szczególności ministra spraw zagranicznych Petera Szijjarto. O ile status obserwatora Organizacji Państw Turkijskich można utracić, o tyle rezygnacja z konkretnych ścieżek współpracy gospodarczej nie odbywa się na pstryknięcie- i w drugą stronę również; Keleti Nyitas czyli Otwarcie na wschód nie jest tak na oścież jak je prezentują. Pomijam kwestię: komunikacji publicznej na prowincji węgierskiej, zwolnień podatkowych dla matek wielodzietnych, zakazu propagowania LGBT wśród nieletnich, tendencji do potwierdzania woli obywateli za pomocą referendów i innych. Konkludując: rewolucji w pierwszych dniach jakichkolwiek innych rządów nie będzie. A o poglądach Magyara można powiedzieć tyle, że ich tak naprawdę nie znamy. Ale to dłuższy temat.",0,6,4,10,17-10-25,2779,387,,https://nitter.net/HannaMSz/status/1979221581130879290#m
157,Majka_Niemaja,"🔻 Rozpowszechnianie fake newsów i manipulacja faktami ❗ Erozja mediów prowadzi do zmiany sposobu, w jaki społeczeństwo odbiera informacje, co może wpływać na debatę publiczną i demokratyczne procesy, co w efekcie przekłada się na wybory. Kłamstwa, szczucie... #AkademiaPrawdy",0,5,0,5,19-10-25,275,38,,https://nitter.net/Majka_Niemaja/status/1979964078886982035#m
158,Sebi_2232,"Tez nie do końca. P. Agata była aktywna publicznie i media opozycji ją atakowały ale po prostu rządził pis i były w mniejszości. Po wygraniu KO Duda był w spadku ale stwierdzili, że te 2 lata przeczekają. Gdy wybory nie poszły po ich myśli to pro rządowe media opadliły działa",0,0,0,0,19-10-25,276,50,,https://nitter.net/Sebi_2232/status/1979966736771235886#m
159,jaroslawnieznan,"Tak jakby ktoś nie pamiętał... wybory wygrał PiS ,gdyby nie reszta to ...!?",0,0,0,0,19-10-25,75,13,,https://nitter.net/jaroslawnieznan/status/1979966661626089526#m
160,amazgula,"Pamiętacie? Andrzej Duda dwa lata temu nie tylko na zjeździe Dudo-Śniadków porównał Polaków, tych, co chodzili do kina lub na wybory do świń. Jednak zastanawiam się, co jemu świnie zawiniły? Taki ma szacunek do Polaków? Co za porównanie, co za takt i kultura religijnego ministranta zdrady i ruiny konstytucyjnego państwa prawa? Mówią, że to była głowa państwa tych świń. Jeśli głowa tych świń, to głowizna i ryj knura naczelnego, to może Dudę trzeba nazwać świniarzem naczelnym? No, nie wiem, wszystko brzmi obraźliwie. Tylko świnie nie mogą się na świniarza obrazić. Andrzeju Dudo! Świnie nie siadają w kinie, nawet knury nie korzystają z kultury. Nie chodzą na nieszpory ani na wybory. One spędzają życie jak Duda, przy korycie. A. Mazguła",0,1,0,1,19-10-25,742,119,,https://nitter.net/amazgula/status/1979965938893000794#m
161,BorowyJedrzej,"Przeciez sam twierdziłes ze wybory sfingowano, a teraz zaprzeczasz?",0,0,0,0,19-10-25,67,9,,https://nitter.net/BorowyJedrzej/status/1979966348076757098#m
162,olkakow1,"I takze o tym będą te wybory. Rozumiem, ze nie chcial Pan o tym pisac, ale taka jest prawda. Albo ZP z ich blędami, ale jednocześnie z jakąś wizją przyszlosci wolnej i silnej Polski, albo Tusk i jego wizja Polski jako bezwolnego wasala UE ( Niemiec ).",0,2,2,4,20-09-23,251,47,,https://nitter.net/olkakow1/status/1704564767300468747#m
163,GdakowiczL53932,Zobaczymy. 2 lata ( w tym Unijny podatek od CO2 ) Rachunki obywateli wzrosną o 40% a płacę o 15% Na 100% wygracie wybory 🗳️,0,0,0,0,19-10-25,123,25,,https://nitter.net/GdakowiczL53932/status/1979966197962535016#m
164,Wiktorino11,"jak ja widze wybory w srodku pola i skrzydlowych to mi sie zbiera na wymiociny- kupujemy Wirtza, który przeszedł bo slot mial na niego super plan i siedzi na ławce, mamy przebojowego Rio ale zagra pan Gakpo który jak nie zejdzie na prawa przed polem karnym to święto lasu",0,0,1,1,19-10-25,271,49,,https://nitter.net/Wiktorino11/status/1979966089304920257#m
165,lis_tomasz,Chcieliście związków partnerskich? Trzeba było iść na wybory. Kilkaset tysięcy miało ważniejsze sprawy.,1,55,38,94,19-10-25,103,13,,https://nitter.net/lis_tomasz/status/1979951971248599144#m
166,amazgula,"Pamiętacie? Andrzej Duda dwa lata temu nie tylko na zjeździe Dudo-Śniadków porównał Polaków, tych, co chodzili do kina lub na wybory do świń. Jednak zastanawiam się, co jemu świnie zawiniły? Taki ma szacunek do Polaków? Co za porównanie, co za takt i kultura religijnego ministranta zdrady i ruiny konstytucyjnego państwa prawa? Mówią, że to była głowa państwa tych świń. Jeśli głowa tych świń, to głowizna i ryj knura naczelnego, to może Dudę trzeba nazwać świniarzem naczelnym? No, nie wiem, wszystko brzmi obraźliwie. Tylko świnie nie mogą się na świniarza obrazić. Andrzeju Dudo! Świnie nie siadają w kinie, nawet knury nie korzystają z kultury. Nie chodzą na nieszpory ani na wybory. One spędzają życie jak Duda, przy korycie. A. Mazguła",0,1,0,1,19-10-25,742,119,,https://nitter.net/amazgula/status/1979965938893000794#m
167,DarekJarekLech,"Trzeba jednak przyznać przenikliwość Sikorskiemu, który napisał ""Thank you , USA"". ""Thank you , Ukraine"" wygrywa PiSowi wybory.",0,0,0,0,19-10-25,127,18,,https://nitter.net/DarekJarekLech/status/1979965581953482866#m
168,DlaLeszna,"United mogło, to i @KONFEDERACJA_ może wygrać wybory w 2027-mym! @SlawomirMentzen",0,0,0,0,19-10-25,81,11,,https://nitter.net/DlaLeszna/status/1979965522428022791#m
169,JakubBarszcz33,Tylko takie tępoty otumanione przez propagandę Platformy mogą twierdzić że wybory były zfałszowane,0,0,0,0,19-10-25,98,13,,https://nitter.net/JakubBarszcz33/status/1979965487443292233#m
170,poniekadMagda,"I to jest właśnie powód dla którego część wyborców zostało w domu. Tusk zbyt mocno ufa swojej intuicji, będąc przekonanym o własnej nieomylności, przegrał takimi ruchami wybory prezydenckie.",0,0,0,0,19-10-25,190,28,,https://nitter.net/poniekadMagda/status/1979965213588832433#m
171,Slowik_pl,"Mamy nowych Współprzewodniczących @Zieloni 🙌💪 Przekazujemy stery naszej partii radnej Łodzi @MadaLenaGie i dotychczasowemu rzecznikowi prasowemu @michalsuchora . Gratulacje!🤝 Kierujcie naszą organizacją tak sprawnie jak wygraliście te wybory👌 Przekazujemy partie w dotychczas najlepszym jej momencie. Po raz pierwszy Zieloni są w Rządzie RP. Mamy kilkunastu radnych w całej Polsce. Finanse partii są na rekordowym poziomie. Teraz czas na nowy liderski duet za którego trzymam bardzo mocno kciuki. To były politycznie szalone 4 lata i nie wyobrażam sobie żeby przejść przez nie z kimś innym jak @Ula_Zielinska Wykonaliśmy kawał dobrej roboty💪 Wszyscy zakasamy rękawy i działamy dalej żeby zielone rosło. Dla Polski bardziej ekologicznej, demokratycznej i solidarnej.",0,0,1,1,19-10-25,765,106,,https://nitter.net/Slowik_pl/status/1979965156495921308#m
172,rekafadam,"Patrząc na wybory Miszy na trenera, to tego co zatrudni pierwszego, trzeba wywalić tuż po awansie do pucharów, a później szybko zmieniać... Powtórka z rozrywki z Hasim.",0,0,0,0,19-10-25,168,27,,https://nitter.net/rekafadam/status/1979964976983921030#m
173,Majka_Niemaja,"🔻 Rozpowszechnianie fake newsów i manipulacja faktami ❗ Erozja mediów prowadzi do zmiany sposobu, w jaki społeczeństwo odbiera informacje, co może wpływać na debatę publiczną i demokratyczne procesy, co w efekcie przekłada się na wybory. Kłamstwa, szczucie... #AkademiaPrawdy",0,5,0,5,19-10-25,275,38,,https://nitter.net/Majka_Niemaja/status/1979964078886982035#m
174,AdamKAS7,Ponoć Tusk chce się pozbyć Trzaskowskiego a Trzaskowski chce zemścić się na Tusku za wybory które przerżnął.,0,0,0,0,19-10-25,108,17,,https://nitter.net/AdamKAS7/status/1979964599798583650#m
175,Magula69,"Panie @KosiniakKamysz 🏳️‍🌈👹 wstyd, Witos w grobie się przewraca, a przyszłe wybory pogrążą PSL. Cóż ten @donaldtusk na pana ma że brnie pan w przepaść wraz z nim i całą koalicją? 🫣😡👎 @SawickiMarek @KoneserUnii @krzysztofbosak @urwis1978 @znowu_samolotem @ZofiaJEZIERSKA3 @DariuszMatecki @KonradBerkowicz @KrzysztofZK @OficjalneZero @ROGranic @m_gdula @MaciekBNB @Tygodnik_Sieci @wPolityce_pl @BratWodza @ElizaWicher @j_wisniewska",0,0,0,0,19-10-25,429,50,,https://nitter.net/Magula69/status/1979964552529031496#m
176,baszar_al_pasat,Co nie oznacza że odpowiadał za politykę i strategiczne wybory III Rzeszy i ZSRR,0,0,0,0,19-10-25,80,14,,https://nitter.net/baszar_al_pasat/status/1979964388271358315#m
177,lis_tomasz,Chcieliście związków partnerskich? Trzeba było iść na wybory. Kilkaset tysięcy miało ważniejsze sprawy.,1,55,38,94,19-10-25,103,13,,https://nitter.net/lis_tomasz/status/1979951971248599144#m
178,nafob76139,"PiS za takie wpisy płaci? Glapiński powinien siedzieć za złamanie ustawy o NBP, bo ""podstawowym celem działalności NBP jest utrzymanie stabilnego poziomu cen"". Nie ma nic o robieniu inflacji na telefon z Nowogrodzkiej ""Glapa, wybory ido, drukuj forsę, elektorat trza przekupić!"".",0,0,0,0,19-10-25,279,41,,https://nitter.net/nafob76139/status/1979967611229159612#m
