id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
94,PGolebski,"Eksperci wygrywają wybory Donald Tusk w Pabianicach stwierdził, że eksperci nigdy nigdzie nie wygrali żadnych wyborów. To zdanie dobrze brzmi w tłumie, ale jest całkowicie oderwane od rzeczywistości kampanii politycznych. Kim właściwie są eksperci, o których mowa? Ekspert od komunikacji politycznej to osoba, która nie stoi na scenie, lecz ją buduje. To strateg, który analizuje nastroje społeczne, tworzy przekaz, szkoli lidera i planuje każdy ruch – od pierwszego spotu po ostatni tweet. Nie kandyduje, nie przemawia, ale to on ustawia reflektory i podaje tekst aktorowi, którym jest polityk. Historia polityki to w dużej mierze historia takich ludzi z cienia. James Carville – architekt zwycięstwa Billa Clintona w 1992 roku – wymyślił hasło „It’s the economy, stupid”, które stało się symbolem skutecznej kampanii. Karl Rove, określany mianem „architekta”, dwukrotnie poprowadził George’a W. Busha do zwycięstwa. Alastair Campbell stworzył narrację „New Labour”, która zmieniła losy Partii Pracy w Wielkiej Brytanii. David Axelrod i David Plouffe – duet, który stał za Barackiem Obamą – wywrócili do góry nogami sztukę prowadzenia kampanii, łącząc emocje, dane i technologie. Donald Tusk sam był dowodem, że eksperci wygrywają wybory. W 2007 roku, dwa lata po przegranych wyborach prezydenckich -to właśnie doradcy i spin doctorzy stworzyli Mu kampanię, która wyniosła go do władzy. Zbudowali wizerunek nowoczesnego lidera, który miał poprowadzić Polskę ku europejskiej przyszłości. Wtedy Tusk słuchał profesjonalistów – i wygrał. Później jednak coś się zmieniło. Zamiast otaczać się fachowcami, zaczął stawiać na młodych polityków, którzy bardziej czuli się ekspertami, niż nimi byli. Doradztwo wizerunkowe zastąpiły wewnętrzne układy i samozadowolenie. Kampania przestała być strategią, a stała się improwizacją. Tymczasem jego przeciwnicy wyciągnęli wnioski. Dzisiejsze zaprzysiężenie rywala Tuska to najlepszy dowód, że eksperci wciąż wygrywają wybory. To oni napisali scenariusz tej kampanii, to oni rozumieli, jak uderzyć w emocje i jak zbudować przekaz. Co gorsza, to bardzo źle wróży dalszej pracy Koalicji Obywatelskiej. Gdy wszyscy zastanawiają się, dlaczego Rafał Trzaskowski przegrał, Tusk odrzuca oczywiste fakty – że bez profesjonalnego doradztwa, bez nowoczesnej strategii i bez ludzi, którzy wiedzą, jak prowadzi się kampanie w XXI wieku, nie da się wygrywać. Eksperci wygrywają wybory zawsze. Politycy tylko zbierają laury albo – jak w tym przypadku – konsekwencje własnej pychy.",1,8,3,12,06-08-25,2501,358,,https://nitter.net/PGolebski/status/1953145897732448597#m
95,OficjalneZero,"🗣️@GiertychRoman : „Mamy warunkowego prezydenta, który będzie warunkowym, dlatego że część z obywateli, a może nawet większość uznaje, że te wybory nie miały charakteru skutecznego.” ⤵️ Źródło: YouTube/ Roman Giertych- oficjalny",58,168,986,1212,06-08-25,228,31,,https://nitter.net/OficjalneZero/status/1953004281998786878#m
96,abramsm1a2sv3,"Mam podobnie... Dziś kolega z pracy, obcokrajowiec zapytał się mnie, co się dzieje w Polsce, a ja że politycy nam wybrali prezydenta. Bo wybory były sfałszowane.. nie mógł zrozumieć. Powtórzyłem po angielsku... A on zaśmiał się że kiedyś mieliście to co najlepsze, czyli husarię..",0,0,0,0,06-08-25,280,44,,https://nitter.net/abramsm1a2sv3/status/1953161686849843368#m
97,MaciejDudaRed,Kiedy to @donaldtusk obiecał rozliczenie Pegazusa? @MagdalenaSroka mówi wprost że organy rządu blokują jak @CBAgovPL. Śledztwo @PK_GOV_PL? Cisza. Nic się nie dzieje. Święczkowski nawet wpada na przesłuchania. Nic się nie dzieje. Patrzycie na przyszłe wybory?,2,4,2,8,06-08-25,258,35,,https://nitter.net/MaciejDudaRed/status/1953156308758348101#m
98,Bartson50438286,@PasjonataM jak mylisz będą przyspieszone wybory ?,0,0,0,0,06-08-25,50,7,,https://nitter.net/Bartson50438286/status/1953161621192237422#m
99,gryf102,"Proszę w końcu zapytać Trzaskowskiego czy on osobiście uznaje wybory, bo wciskacie mu prezydenturę jak dziecko do brzucha!",0,0,0,0,06-08-25,122,18,,https://nitter.net/gryf102/status/1953161559423037470#m
100,DawidWildstein,"My naprawdę musimy zdać sobie sprawę, że to jeden z najważniejszych dni w historii 3RP. Udalo się obronić Polskę i polską demokrację. Oni naprawdę próbowali przekręcić te wybory. To nie były żarty. Cóż, Przykro mi Tusk. Przykro mi Giertych, przykro mi mały Giertychu, Bodnar i jego następco, Żurek, przykro mi TVN, GW, Onet i wasze klony. Demokracja wygrała i Polacy będą mieli Prezydenta, którego wybrali. A wy zapiszecie się w historii jako polityczne trolle, które usiłowały przekręcić demokratyczne wybory. To po was zostanie. Nic więcej.",2,239,20,261,06-08-25,542,85,,https://nitter.net/DawidWildstein/status/1953069485813866781#m
101,Maciej_2828,"skończyły się wybory prezydenckie, a nikt z PISu jeszcze nie siedzi w pierdlu ... dlatego słychać skowyt i wycie ... tü§k musiał uruchomić propagandową narrację według wytycznych Berlina z akceptacją Kremla ... pelikanat musi wiedzieć co ma myśleć..!",0,0,0,0,06-08-25,250,38,,https://nitter.net/Maciej_2828/status/1953161539260956704#m
102,MarekBrzeg,"Media, grudzień 2024: R. Trzaskowskim ma poparcie o 9,5 pkt proc. wyższe od K. Nawrockiego. wirtualnemedia.pl/artykul/so…",0,0,0,0,06-08-25,121,16,,https://nitter.net/MarekBrzeg/status/1953161532541370625#m
103,LuckyLoser1950,"Wstyd i zażenowanie i na koniec niedowierzanie . Tak przeje*ać wybory , tak w efekcie zgnoić Polskę i upodlić naród . A można było zmusić PKW do przeliczenia wszystkich oddanych głosów , można było dopełnić wszelkich procedur przed zaprzysiężeniem . @OficjalnyJK tego się obawiał.",0,0,0,0,06-08-25,280,44,,https://nitter.net/LuckyLoser1950/status/1953107064428839018#m
104,poprostumag,"Do mnie chyba dociera jak mogły wyglądać mroczne czasy, kt nie pamiętam... Znam tylko wybory wolne, demokratyczne, fałszerstwa kojarzyły mi się z Rosją czy Białorusią... Straszne, zw coś takiego spotkało nasz, przecież taki fajny i normalny kraj...",0,0,0,0,06-08-25,248,37,,https://nitter.net/poprostumag/status/1953162628873757077#m
105,abramsm1a2sv3,"I tak państwo POPiS wybrało nam nowego rezydenta z pałacu prezydenckiego... Pomimo głosów, skarg, zgłoszeń, błędów, fałszerstw 😂😂 W Afryce powtarza się wybory, przy takich cyrkach, u nas wyniki, a raczej ustalenia dopycha się kolanem. Demokracji zarżnęli demokrację...",0,0,0,0,06-08-25,268,38,,https://nitter.net/abramsm1a2sv3/status/1953162597777178973#m
106,DawidWildstein,"My naprawdę musimy zdać sobie sprawę, że to jeden z najważniejszych dni w historii 3RP. Udalo się obronić Polskę i polską demokrację. Oni naprawdę próbowali przekręcić te wybory. To nie były żarty. Cóż, Przykro mi Tusk. Przykro mi Giertych, przykro mi mały Giertychu, Bodnar i jego następco, Żurek, przykro mi TVN, GW, Onet i wasze klony. Demokracja wygrała i Polacy będą mieli Prezydenta, którego wybrali. A wy zapiszecie się w historii jako polityczne trolle, które usiłowały przekręcić demokratyczne wybory. To po was zostanie. Nic więcej.",2,239,20,261,06-08-25,542,85,,https://nitter.net/DawidWildstein/status/1953069485813866781#m
107,Wiesci24pl,"Nieuznane wybory, nierozpoznane protesty. Giertych mówi to, co wielu myśli wiesci24.pl/2025/08/06/nieuz…",1,145,27,173,06-08-25,104,11,,https://nitter.net/Wiesci24pl/status/1953086289294532616#m
108,januszp63,"Kończę z wyborami, nie będę brał udziału w tej parodii głosowania. Dopóki nie zostanie przywrócona praworządność i podporządkowanie się unijnym traktatom , nigdy nie pójdę więcej na wybory.",0,0,0,0,06-08-25,189,28,,https://nitter.net/januszp63/status/1953162495834620315#m
109,Radio_Rebeliant,📢 WYDANIE SPECJALNE!!! LIVE!!! ⏰21:00 📽️ piped.video/live/cxCnYEXT-Ho Prezydent Nawrocki VS Dr Kontek - Fikcyjne Wybory - Q&A Pytania od Widzów #Wybory2025 #AnomalieWyborcze #DrKontek #FikcyjneWybory #nawrocki,0,4,0,4,06-08-25,209,25,,https://nitter.net/Radio_Rebeliant/status/1953161552217162199#m
110,prezydentpl,"Wybory 1 czerwca wysłały silny głos suwerena do całej klasy politycznej, wybierając mnie na urząd Prezydenta Rzeczypospolitej Polskiej. To głos, że dalej tak rządzić nie można i że Polska tak dzisiaj wyglądać nie powinna. To głos Polek i Polaków, że chcą, aby politycy spełniali obietnice składane w czasie kampanii wyborczych. 1 czerwca to wyraźny sygnał, że Polacy chcą wypełniania obietnic wyborczych, chcą wybierać swojego Prezydenta w poczuciu wolności i nie ulegną propagandzie politycznej - Prezydent RP @NawrockiKn podczas wygłoszonego w Sejmie orędzia.",2,116,25,143,06-08-25,561,82,,https://nitter.net/prezydentpl/status/1953145609877156196#m
111,KidaOskar,"Szanowni Państwo, @NawrockiKn złożył właśnie przysięgę przed Zgromadzeniem Narodowym i tym samym objął urząd Prezydenta RP. Od samego początku powtarzałem, że Karol Nawrocki wygra wybory. Od samego początku powtarzałem, że 6 sierpnia 2025 r. zostanie prezydentem i Koalicja 13 grudnia tego nie zablokuje. I muszę Państwu przyznać, że jeszcze nigdy nie cieszyłem się tak jak dzisiaj, że miałem rację 😀 Mam wielkie nadzieje związane z tą prezydenturą. Myślę, że to będzie wspaniały czas dla Polski. To nie tylko zwycięstwo prawicy i Karola Nawrockiego. Dziś zwyciężyła Polska!!!",5,486,83,574,06-08-25,576,86,,https://nitter.net/KidaOskar/status/1953008311634194902#m
112,PGolebski,"Eksperci wygrywają wybory Donald Tusk w Pabianicach stwierdził, że eksperci nigdy nigdzie nie wygrali żadnych wyborów. To zdanie dobrze brzmi w tłumie, ale jest całkowicie oderwane od rzeczywistości kampanii politycznych. Kim właściwie są eksperci, o których mowa? Ekspert od komunikacji politycznej to osoba, która nie stoi na scenie, lecz ją buduje. To strateg, który analizuje nastroje społeczne, tworzy przekaz, szkoli lidera i planuje każdy ruch – od pierwszego spotu po ostatni tweet. Nie kandyduje, nie przemawia, ale to on ustawia reflektory i podaje tekst aktorowi, którym jest polityk. Historia polityki to w dużej mierze historia takich ludzi z cienia. James Carville – architekt zwycięstwa Billa Clintona w 1992 roku – wymyślił hasło „It’s the economy, stupid”, które stało się symbolem skutecznej kampanii. Karl Rove, określany mianem „architekta”, dwukrotnie poprowadził George’a W. Busha do zwycięstwa. Alastair Campbell stworzył narrację „New Labour”, która zmieniła losy Partii Pracy w Wielkiej Brytanii. David Axelrod i David Plouffe – duet, który stał za Barackiem Obamą – wywrócili do góry nogami sztukę prowadzenia kampanii, łącząc emocje, dane i technologie. Donald Tusk sam był dowodem, że eksperci wygrywają wybory. W 2007 roku, dwa lata po przegranych wyborach prezydenckich -to właśnie doradcy i spin doctorzy stworzyli Mu kampanię, która wyniosła go do władzy. Zbudowali wizerunek nowoczesnego lidera, który miał poprowadzić Polskę ku europejskiej przyszłości. Wtedy Tusk słuchał profesjonalistów – i wygrał. Później jednak coś się zmieniło. Zamiast otaczać się fachowcami, zaczął stawiać na młodych polityków, którzy bardziej czuli się ekspertami, niż nimi byli. Doradztwo wizerunkowe zastąpiły wewnętrzne układy i samozadowolenie. Kampania przestała być strategią, a stała się improwizacją. Tymczasem jego przeciwnicy wyciągnęli wnioski. Dzisiejsze zaprzysiężenie rywala Tuska to najlepszy dowód, że eksperci wciąż wygrywają wybory. To oni napisali scenariusz tej kampanii, to oni rozumieli, jak uderzyć w emocje i jak zbudować przekaz. Co gorsza, to bardzo źle wróży dalszej pracy Koalicji Obywatelskiej. Gdy wszyscy zastanawiają się, dlaczego Rafał Trzaskowski przegrał, Tusk odrzuca oczywiste fakty – że bez profesjonalnego doradztwa, bez nowoczesnej strategii i bez ludzi, którzy wiedzą, jak prowadzi się kampanie w XXI wieku, nie da się wygrywać. Eksperci wygrywają wybory zawsze. Politycy tylko zbierają laury albo – jak w tym przypadku – konsekwencje własnej pychy.",1,8,3,12,06-08-25,2501,358,,https://nitter.net/PGolebski/status/1953145897732448597#m
113,LunarVibe2,Pierwszy strzał dostał. Kolejne wybory też przegra jak nie przeliczą głosów. Nikt z moich znajomych na żadne wybory już się nie wybiera. Ja zresztą też. Niech sobie Tusk z Siemoniakiem w trzy kubki zagrają.,0,0,0,0,06-08-25,206,34,,https://nitter.net/LunarVibe2/status/1953162281174307157#m
114,kot_b0t,"W tym pięknym dniu chce was rozbawić Główne cechy demokracji: 1. Wolne i uczciwe wybory – obywatele wybierają swoich przedstawicieli w regularnych wyborach. 2. Rządy prawa (rule of law) – wszyscy, włącznie z rządzącymi, podlegają tym samym prawom. 3. Podział władz – na ustawodawczą, wykonawczą i sądowniczą (trójpodział). 4. Prawa człowieka – wolność słowa, prawo do zgromadzeń, wolność prasy, prawo do uczciwego procesu. 5. Odpowiedzialność władzy – władza podlega kontroli społecznej i może zostać odwołana. 6. Pluralizm polityczny – istnienie wielu partii, poglądów i źródeł informacji. 7. Udział obywateli – obywatele mają realny wpływ na życie publiczne (np. referenda, petycje).q",1,7,4,12,06-08-25,686,100,,https://nitter.net/kot_b0t/status/1953087650375643617#m
115,OficjalneZero,"🗣️@GiertychRoman : „Mamy warunkowego prezydenta, który będzie warunkowym, dlatego że część z obywateli, a może nawet większość uznaje, że te wybory nie miały charakteru skutecznego.” ⤵️ Źródło: YouTube/ Roman Giertych- oficjalny",58,168,986,1212,06-08-25,228,31,,https://nitter.net/OficjalneZero/status/1953004281998786878#m
116,PETPOL,"Dlatego Karol Nawrocki wygrał wybory‼️ Prezydent zatrzymał swoją kolumnę, aby przywitać się z grupką ludzi czekających przy drodze przejazdu i podziękować im. 👏👏👏",2,63,1,66,06-08-25,162,23,,https://nitter.net/PETPOL/status/1953134707903726035#m
117,szwolgin,"Jedyna droga naprawy to oczyścić SN z neo i Manowskiej, wtedy legalna Izba może unieważnić wybory. Wtedy Marszałek Czarzasty przejmuje rolę i wyznacza nowe wybory. Do tego czasu @donaldtusk i rząd rozlicza albo delegalizuje pis. Tylko tak odzyska się zaufanie w 2027.",0,3,0,3,06-08-25,267,42,,https://nitter.net/szwolgin/status/1953102652092379358#m
118,Radio_Rebeliant,📢 WYDANIE SPECJALNE!!! LIVE!!! ⏰21:00 📽️ piped.video/live/cxCnYEXT-Ho Prezydent Nawrocki VS Dr Kontek - Fikcyjne Wybory - Q&A Pytania od Widzów #Wybory2025 #AnomalieWyborcze #DrKontek #FikcyjneWybory #nawrocki,0,4,0,4,06-08-25,209,25,,https://nitter.net/Radio_Rebeliant/status/1953161552217162199#m
119,henieksz1,GIERTYCH co może głosy policzysz jeszcze raz nie udało się zniszczyć naszego Prezydenta .Mam nadzieję ze w 100 Karol Nawrocki odwoła rząd Tuska i będą nowe wybory .Później Pis dojdzie z kofederacją do władzy wtedy będzie biada wam zdrajcy Polski,0,0,0,0,06-08-25,245,40,,https://nitter.net/henieksz1/status/1953161924578816231#m
120,prezydentpl,"Wybory 1 czerwca wysłały silny głos suwerena do całej klasy politycznej, wybierając mnie na urząd Prezydenta Rzeczypospolitej Polskiej. To głos, że dalej tak rządzić nie można i że Polska tak dzisiaj wyglądać nie powinna. To głos Polek i Polaków, że chcą, aby politycy spełniali obietnice składane w czasie kampanii wyborczych. 1 czerwca to wyraźny sygnał, że Polacy chcą wypełniania obietnic wyborczych, chcą wybierać swojego Prezydenta w poczuciu wolności i nie ulegną propagandzie politycznej - Prezydent RP @NawrockiKn podczas wygłoszonego w Sejmie orędzia.",2,116,25,143,06-08-25,561,82,,https://nitter.net/prezydentpl/status/1953145609877156196#m
121,PGolebski,"Eksperci wygrywają wybory Donald Tusk w Pabianicach stwierdził, że eksperci nigdy nigdzie nie wygrali żadnych wyborów. To zdanie dobrze brzmi w tłumie, ale jest całkowicie oderwane od rzeczywistości kampanii politycznych. Kim właściwie są eksperci, o których mowa? Ekspert od komunikacji politycznej to osoba, która nie stoi na scenie, lecz ją buduje. To strateg, który analizuje nastroje społeczne, tworzy przekaz, szkoli lidera i planuje każdy ruch – od pierwszego spotu po ostatni tweet. Nie kandyduje, nie przemawia, ale to on ustawia reflektory i podaje tekst aktorowi, którym jest polityk. Historia polityki to w dużej mierze historia takich ludzi z cienia. James Carville – architekt zwycięstwa Billa Clintona w 1992 roku – wymyślił hasło „It’s the economy, stupid”, które stało się symbolem skutecznej kampanii. Karl Rove, określany mianem „architekta”, dwukrotnie poprowadził George’a W. Busha do zwycięstwa. Alastair Campbell stworzył narrację „New Labour”, która zmieniła losy Partii Pracy w Wielkiej Brytanii. David Axelrod i David Plouffe – duet, który stał za Barackiem Obamą – wywrócili do góry nogami sztukę prowadzenia kampanii, łącząc emocje, dane i technologie. Donald Tusk sam był dowodem, że eksperci wygrywają wybory. W 2007 roku, dwa lata po przegranych wyborach prezydenckich -to właśnie doradcy i spin doctorzy stworzyli Mu kampanię, która wyniosła go do władzy. Zbudowali wizerunek nowoczesnego lidera, który miał poprowadzić Polskę ku europejskiej przyszłości. Wtedy Tusk słuchał profesjonalistów – i wygrał. Później jednak coś się zmieniło. Zamiast otaczać się fachowcami, zaczął stawiać na młodych polityków, którzy bardziej czuli się ekspertami, niż nimi byli. Doradztwo wizerunkowe zastąpiły wewnętrzne układy i samozadowolenie. Kampania przestała być strategią, a stała się improwizacją. Tymczasem jego przeciwnicy wyciągnęli wnioski. Dzisiejsze zaprzysiężenie rywala Tuska to najlepszy dowód, że eksperci wciąż wygrywają wybory. To oni napisali scenariusz tej kampanii, to oni rozumieli, jak uderzyć w emocje i jak zbudować przekaz. Co gorsza, to bardzo źle wróży dalszej pracy Koalicji Obywatelskiej. Gdy wszyscy zastanawiają się, dlaczego Rafał Trzaskowski przegrał, Tusk odrzuca oczywiste fakty – że bez profesjonalnego doradztwa, bez nowoczesnej strategii i bez ludzi, którzy wiedzą, jak prowadzi się kampanie w XXI wieku, nie da się wygrywać. Eksperci wygrywają wybory zawsze. Politycy tylko zbierają laury albo – jak w tym przypadku – konsekwencje własnej pychy.",1,8,3,12,06-08-25,2501,358,,https://nitter.net/PGolebski/status/1953145897732448597#m
122,OficjalneZero,"🗣️@GiertychRoman : „Mamy warunkowego prezydenta, który będzie warunkowym, dlatego że część z obywateli, a może nawet większość uznaje, że te wybory nie miały charakteru skutecznego.” ⤵️ Źródło: YouTube/ Roman Giertych- oficjalny",58,168,986,1212,06-08-25,228,31,,https://nitter.net/OficjalneZero/status/1953004281998786878#m
123,abramsm1a2sv3,"Mam podobnie... Dziś kolega z pracy, obcokrajowiec zapytał się mnie, co się dzieje w Polsce, a ja że politycy nam wybrali prezydenta. Bo wybory były sfałszowane.. nie mógł zrozumieć. Powtórzyłem po angielsku... A on zaśmiał się że kiedyś mieliście to co najlepsze, czyli husarię..",0,0,0,0,06-08-25,280,44,,https://nitter.net/abramsm1a2sv3/status/1953161686849843368#m
124,MaciejDudaRed,Kiedy to @donaldtusk obiecał rozliczenie Pegazusa? @MagdalenaSroka mówi wprost że organy rządu blokują jak @CBAgovPL. Śledztwo @PK_GOV_PL? Cisza. Nic się nie dzieje. Święczkowski nawet wpada na przesłuchania. Nic się nie dzieje. Patrzycie na przyszłe wybory?,2,4,2,8,06-08-25,258,35,,https://nitter.net/MaciejDudaRed/status/1953156308758348101#m
125,Bartson50438286,@PasjonataM jak mylisz będą przyspieszone wybory ?,0,0,0,0,06-08-25,50,7,,https://nitter.net/Bartson50438286/status/1953161621192237422#m
126,gryf102,"Proszę w końcu zapytać Trzaskowskiego czy on osobiście uznaje wybory, bo wciskacie mu prezydenturę jak dziecko do brzucha!",0,0,0,0,06-08-25,122,18,,https://nitter.net/gryf102/status/1953161559423037470#m
127,DawidWildstein,"My naprawdę musimy zdać sobie sprawę, że to jeden z najważniejszych dni w historii 3RP. Udalo się obronić Polskę i polską demokrację. Oni naprawdę próbowali przekręcić te wybory. To nie były żarty. Cóż, Przykro mi Tusk. Przykro mi Giertych, przykro mi mały Giertychu, Bodnar i jego następco, Żurek, przykro mi TVN, GW, Onet i wasze klony. Demokracja wygrała i Polacy będą mieli Prezydenta, którego wybrali. A wy zapiszecie się w historii jako polityczne trolle, które usiłowały przekręcić demokratyczne wybory. To po was zostanie. Nic więcej.",2,239,20,261,06-08-25,542,85,,https://nitter.net/DawidWildstein/status/1953069485813866781#m
128,Maciej_2828,"skończyły się wybory prezydenckie, a nikt z PISu jeszcze nie siedzi w pierdlu ... dlatego słychać skowyt i wycie ... tü§k musiał uruchomić propagandową narrację według wytycznych Berlina z akceptacją Kremla ... pelikanat musi wiedzieć co ma myśleć..!",0,0,0,0,06-08-25,250,38,,https://nitter.net/Maciej_2828/status/1953161539260956704#m
129,MarekBrzeg,"Media, grudzień 2024: R. Trzaskowskim ma poparcie o 9,5 pkt proc. wyższe od K. Nawrockiego. wirtualnemedia.pl/artykul/so…",0,0,0,0,06-08-25,121,16,,https://nitter.net/MarekBrzeg/status/1953161532541370625#m
130,TRad_Krk,"Wybory prezydenckie pokazały, że poslskie społeczeństwo jest przepołowione. Pomysł narzucenia konstytucji 49% społeczeństwa przez 51% większość - jest karkołomny.",0,0,0,0,06-08-25,162,19,,https://nitter.net/TRad_Krk/status/1953162645927813472#m
131,poprostumag,"Do mnie chyba dociera jak mogły wyglądać mroczne czasy, kt nie pamiętam... Znam tylko wybory wolne, demokratyczne, fałszerstwa kojarzyły mi się z Rosją czy Białorusią... Straszne, zw coś takiego spotkało nasz, przecież taki fajny i normalny kraj...",0,0,0,0,06-08-25,248,37,,https://nitter.net/poprostumag/status/1953162628873757077#m
132,abramsm1a2sv3,"I tak państwo POPiS wybrało nam nowego rezydenta z pałacu prezydenckiego... Pomimo głosów, skarg, zgłoszeń, błędów, fałszerstw 😂😂 W Afryce powtarza się wybory, przy takich cyrkach, u nas wyniki, a raczej ustalenia dopycha się kolanem. Demokracji zarżnęli demokrację...",0,0,0,0,06-08-25,268,38,,https://nitter.net/abramsm1a2sv3/status/1953162597777178973#m
133,DawidWildstein,"My naprawdę musimy zdać sobie sprawę, że to jeden z najważniejszych dni w historii 3RP. Udalo się obronić Polskę i polską demokrację. Oni naprawdę próbowali przekręcić te wybory. To nie były żarty. Cóż, Przykro mi Tusk. Przykro mi Giertych, przykro mi mały Giertychu, Bodnar i jego następco, Żurek, przykro mi TVN, GW, Onet i wasze klony. Demokracja wygrała i Polacy będą mieli Prezydenta, którego wybrali. A wy zapiszecie się w historii jako polityczne trolle, które usiłowały przekręcić demokratyczne wybory. To po was zostanie. Nic więcej.",2,239,20,261,06-08-25,542,85,,https://nitter.net/DawidWildstein/status/1953069485813866781#m
134,Wiesci24pl,"Nieuznane wybory, nierozpoznane protesty. Giertych mówi to, co wielu myśli wiesci24.pl/2025/08/06/nieuz…",1,145,27,173,06-08-25,104,11,,https://nitter.net/Wiesci24pl/status/1953086289294532616#m
135,januszp63,"Kończę z wyborami, nie będę brał udziału w tej parodii głosowania. Dopóki nie zostanie przywrócona praworządność i podporządkowanie się unijnym traktatom , nigdy nie pójdę więcej na wybory.",0,0,0,0,06-08-25,189,28,,https://nitter.net/januszp63/status/1953162495834620315#m
136,Radio_Rebeliant,📢 WYDANIE SPECJALNE!!! LIVE!!! ⏰21:00 📽️ piped.video/live/cxCnYEXT-Ho Prezydent Nawrocki VS Dr Kontek - Fikcyjne Wybory - Q&A Pytania od Widzów #Wybory2025 #AnomalieWyborcze #DrKontek #FikcyjneWybory #nawrocki,0,4,0,4,06-08-25,209,25,,https://nitter.net/Radio_Rebeliant/status/1953161552217162199#m
137,prezydentpl,"Wybory 1 czerwca wysłały silny głos suwerena do całej klasy politycznej, wybierając mnie na urząd Prezydenta Rzeczypospolitej Polskiej. To głos, że dalej tak rządzić nie można i że Polska tak dzisiaj wyglądać nie powinna. To głos Polek i Polaków, że chcą, aby politycy spełniali obietnice składane w czasie kampanii wyborczych. 1 czerwca to wyraźny sygnał, że Polacy chcą wypełniania obietnic wyborczych, chcą wybierać swojego Prezydenta w poczuciu wolności i nie ulegną propagandzie politycznej - Prezydent RP @NawrockiKn podczas wygłoszonego w Sejmie orędzia.",2,116,25,143,06-08-25,561,82,,https://nitter.net/prezydentpl/status/1953145609877156196#m
138,KidaOskar,"Szanowni Państwo, @NawrockiKn złożył właśnie przysięgę przed Zgromadzeniem Narodowym i tym samym objął urząd Prezydenta RP. Od samego początku powtarzałem, że Karol Nawrocki wygra wybory. Od samego początku powtarzałem, że 6 sierpnia 2025 r. zostanie prezydentem i Koalicja 13 grudnia tego nie zablokuje. I muszę Państwu przyznać, że jeszcze nigdy nie cieszyłem się tak jak dzisiaj, że miałem rację 😀 Mam wielkie nadzieje związane z tą prezydenturą. Myślę, że to będzie wspaniały czas dla Polski. To nie tylko zwycięstwo prawicy i Karola Nawrockiego. Dziś zwyciężyła Polska!!!",5,486,83,574,06-08-25,576,86,,https://nitter.net/KidaOskar/status/1953008311634194902#m
139,PGolebski,"Eksperci wygrywają wybory Donald Tusk w Pabianicach stwierdził, że eksperci nigdy nigdzie nie wygrali żadnych wyborów. To zdanie dobrze brzmi w tłumie, ale jest całkowicie oderwane od rzeczywistości kampanii politycznych. Kim właściwie są eksperci, o których mowa? Ekspert od komunikacji politycznej to osoba, która nie stoi na scenie, lecz ją buduje. To strateg, który analizuje nastroje społeczne, tworzy przekaz, szkoli lidera i planuje każdy ruch – od pierwszego spotu po ostatni tweet. Nie kandyduje, nie przemawia, ale to on ustawia reflektory i podaje tekst aktorowi, którym jest polityk. Historia polityki to w dużej mierze historia takich ludzi z cienia. James Carville – architekt zwycięstwa Billa Clintona w 1992 roku – wymyślił hasło „It’s the economy, stupid”, które stało się symbolem skutecznej kampanii. Karl Rove, określany mianem „architekta”, dwukrotnie poprowadził George’a W. Busha do zwycięstwa. Alastair Campbell stworzył narrację „New Labour”, która zmieniła losy Partii Pracy w Wielkiej Brytanii. David Axelrod i David Plouffe – duet, który stał za Barackiem Obamą – wywrócili do góry nogami sztukę prowadzenia kampanii, łącząc emocje, dane i technologie. Donald Tusk sam był dowodem, że eksperci wygrywają wybory. W 2007 roku, dwa lata po przegranych wyborach prezydenckich -to właśnie doradcy i spin doctorzy stworzyli Mu kampanię, która wyniosła go do władzy. Zbudowali wizerunek nowoczesnego lidera, który miał poprowadzić Polskę ku europejskiej przyszłości. Wtedy Tusk słuchał profesjonalistów – i wygrał. Później jednak coś się zmieniło. Zamiast otaczać się fachowcami, zaczął stawiać na młodych polityków, którzy bardziej czuli się ekspertami, niż nimi byli. Doradztwo wizerunkowe zastąpiły wewnętrzne układy i samozadowolenie. Kampania przestała być strategią, a stała się improwizacją. Tymczasem jego przeciwnicy wyciągnęli wnioski. Dzisiejsze zaprzysiężenie rywala Tuska to najlepszy dowód, że eksperci wciąż wygrywają wybory. To oni napisali scenariusz tej kampanii, to oni rozumieli, jak uderzyć w emocje i jak zbudować przekaz. Co gorsza, to bardzo źle wróży dalszej pracy Koalicji Obywatelskiej. Gdy wszyscy zastanawiają się, dlaczego Rafał Trzaskowski przegrał, Tusk odrzuca oczywiste fakty – że bez profesjonalnego doradztwa, bez nowoczesnej strategii i bez ludzi, którzy wiedzą, jak prowadzi się kampanie w XXI wieku, nie da się wygrywać. Eksperci wygrywają wybory zawsze. Politycy tylko zbierają laury albo – jak w tym przypadku – konsekwencje własnej pychy.",1,8,3,12,06-08-25,2501,358,,https://nitter.net/PGolebski/status/1953145897732448597#m
140,LunarVibe2,Pierwszy strzał dostał. Kolejne wybory też przegra jak nie przeliczą głosów. Nikt z moich znajomych na żadne wybory już się nie wybiera. Ja zresztą też. Niech sobie Tusk z Siemoniakiem w trzy kubki zagrają.,0,0,0,0,06-08-25,206,34,,https://nitter.net/LunarVibe2/status/1953162281174307157#m
